,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
608,4890.752025,74.4,12.6,29,2827,5.4,6.5,26.2,1285.803279,197.4546,31.03125,19.078125,1.93359375,9.2890625,1.1953125,0.33203125,3.87109375,0.12890625,5.26953125,1.6875,1.1640625,1.29296875,0.49609375,0.33984375,2.109375,0.04296875,1.21484375,0.09765625,0.03515625,0.15234375,0.015625,0.1015625,0.6171875,0.0078125,0.1328125,0.46484375,1.01171875,0.0078125,0.0546875,6.11328125,1.1796875,0.32421875,3.5078125,0.02734375,0,1.7734375,0.078125,0.16015625,1.015625,0.48828125,0.39453125,0.30859375,0.10546875,0.01171875,0.14453125,0.9375,0.109375,0.109375,0.0078125,0.0234375,0.00390625
609,4890.752025,74.4,12.6,29,2827,5.4,6.5,26.2,1285.803279,197.4546,32.65234375,20.61328125,2.1171875,8.26953125,1.08984375,0.3046875,3.75,0.16015625,5.1328125,1.09375,1.16015625,1.234375,0.359375,0.36328125,1.89453125,0.05859375,0.78515625,0.07421875,0.01953125,0.171875,0.01171875,0.09765625,0.3046875,0.00390625,0.10546875,0.5625,1.0625,0,0.05078125,6.66796875,1.2109375,0.2578125,2.66796875,0.0234375,0,1.72265625,0.10546875,0.15625,0.8125,0.40625,0.4375,0.4765625,0.06640625,0.01171875,0.140625,0.9921875,0.140625,0.16015625,0.015625,0.01171875,0.01171875
610,13248.94124,19.23245,9.718041,15.25832,1030,2.7,7,23.402141,1285.803279,197.4546,31.27734375,17.5390625,3.6484375,14.86328125,0.609375,0.6953125,0.7578125,1.3671875,2.4375,1.10546875,2.31640625,1.90234375,0.3828125,0.73828125,0.3984375,0.33984375,0.51953125,0.171875,0.046875,0.4609375,1.34765625,0.14453125,0.3515625,0,0.12890625,0.703125,0.15625,0.0390625,0.0546875,1.66015625,1.8828125,0.01171875,6.17578125,0.0703125,0.015625,0.0078125,0.1328125,0.6015625,0.80859375,0.57421875,0.15625,0.28125,0.01171875,0.03125,0.0234375,0.50390625,0.44921875,1.73046875,0.0234375,0.07421875,0.26953125
611,13248.94124,19.23245,9.718041,15.25832,1030,2.7,7,23.402141,1285.803279,197.4546,29.97265625,16.359375,3.44921875,15.8671875,0.63671875,0.84765625,1.0078125,1.39453125,2.4140625,1.43359375,2.82421875,1.83984375,0.51171875,0.7421875,0.4609375,0.33203125,0.9765625,0.234375,0.04296875,0.4140625,1.4921875,0.15234375,0.45703125,0,0.1796875,0.59765625,0.20703125,0.0234375,0.1484375,1.48828125,1.484375,0.015625,6.74609375,0.1171875,0.0078125,0.01171875,0.1328125,0.37109375,0.85546875,0.5,0.09765625,0.2734375,0,0.02734375,0.01953125,0.5390625,0.4375,1.3125,0.01953125,0.07421875,0.44921875
612,13248.94124,19.23245,9.718041,15.25832,1030,2.7,7,23.402141,1285.803279,197.4546,32.1640625,14.73828125,3.46875,14.94921875,0.6015625,0.94921875,0.84765625,1.25,2.671875,1.3984375,2.40625,1.6484375,0.5078125,0.8203125,0.52734375,0.29296875,1.06640625,0.1875,0.03125,0.47265625,1.234375,0.1953125,0.46875,0,0.1484375,0.63671875,0.18359375,0.02734375,0.15625,1.40625,1.6640625,0.015625,7.8359375,0.12109375,0.01953125,0.00390625,0.11328125,0.28515625,0.7109375,0.64453125,0.14453125,0.22265625,0.01171875,0.015625,0.0078125,0.45703125,0.3828125,1.40234375,0.0390625,0.0546875,0.390625
613,86307.38868,19.23245,9.718041,25.6,2220,2.44,6.76,22.4,1285.803279,197.4546,52.296875,20.296875,0.69921875,5.1484375,0.65625,0.40625,1.3984375,1.0859375,3.79296875,0.76953125,0.6015625,0.66796875,0.1484375,0.33984375,1.125,0.15234375,0.546875,0.10546875,0.0078125,0.08203125,0.0078125,0.2890625,0.546875,0.0078125,0.015625,0.203125,0.90234375,0.015625,0.296875,1.515625,0.54296875,0.171875,1.33984375,0.05078125,0.00390625,0.35546875,0.1484375,0.4140625,0.50390625,0.4765625,0.12109375,0.28125,0.04296875,0.03515625,0.125,0.58984375,0.1015625,0.515625,0.015625,0.0078125,0.02734375
614,86307.38868,19.23245,9.718041,25.6,2220,2.44,6.76,22.4,1285.803279,197.4546,51.6953125,20.12109375,0.7578125,5.29296875,0.72265625,0.546875,1.2578125,0.71484375,3.9453125,0.93359375,0.76171875,0.55859375,0.18359375,0.37109375,0.92578125,0.16015625,1.03125,0.11328125,0.015625,0.0625,0.046875,0.1875,0.671875,0.02734375,0.0390625,0.1796875,0.6640625,0.0078125,0.2578125,1.171875,0.4765625,0.1171875,2.32421875,0.05859375,0.015625,0.36328125,0.203125,0.30078125,0.421875,0.4375,0.09375,0.2421875,0.05078125,0.0234375,0.078125,0.546875,0.07421875,0.6640625,0.046875,0.00390625,0.03125
615,86307.38868,19.23245,9.718041,25.6,2220,2.44,6.76,22.4,1285.803279,197.4546,53.984375,17.7265625,0.609375,6.1328125,0.6875,0.49609375,1.3828125,0.6640625,3.328125,0.921875,0.64453125,0.5390625,0.171875,0.31640625,0.81640625,0.06640625,0.9453125,0.171875,0.0078125,0.08984375,0.00390625,0.22265625,0.76171875,0.02734375,0.02734375,0.1640625,0.91796875,0.0078125,0.40625,1.49609375,0.6171875,0.12109375,1.8671875,0.09765625,0.01953125,0.51953125,0.12109375,0.23828125,0.5078125,0.453125,0.12890625,0.25,0.03515625,0.0390625,0.13671875,0.45703125,0.15234375,0.41796875,0.03515625,0.00390625,0.04296875
616,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,49.1640625,22.3125,1.0390625,3.9375,0.53515625,0.27734375,1.796875,0.44140625,6.34375,0.53515625,0.94140625,0.3984375,0.07421875,0.2421875,1.4375,0.23046875,2.0078125,0.08984375,0,0.12890625,0.05078125,0.046875,0.40234375,0.0078125,0.03125,0.41015625,1.0625,0.0234375,0.09765625,0.53125,0.4453125,0.0234375,0.99609375,0.11328125,0.01953125,0.4609375,0.21484375,0.41015625,1.0078125,0.3984375,0.03125,0.28125,0.00390625,0.01953125,0.24609375,0.44921875,0.1484375,0.08984375,0,0,0.04296875
617,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,49.25390625,21.5703125,1.05859375,4.171875,0.45703125,0.296875,1.51171875,0.40625,6.16015625,0.53515625,0.9765625,0.36328125,0.22265625,0.2265625,1.39453125,0.23828125,2.69921875,0.16796875,0,0.34765625,0.0546875,0.04296875,0.5546875,0.00390625,0.02734375,0.32421875,0.83984375,0.015625,0.125,0.41796875,0.359375,0.01953125,1.83984375,0.12890625,0.0078125,0.375,0.234375,0.3203125,0.70703125,0.33984375,0.01171875,0.28125,0.0078125,0.03125,0.22265625,0.3984375,0.10546875,0.109375,0.01171875,0,0.0234375
618,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,44.2578125,25.9921875,1.125,4.31640625,0.53515625,0.25,1.40234375,0.59765625,7.6015625,0.41015625,1.1171875,0.39453125,0.15234375,0.29296875,1.5546875,0.30859375,1.6015625,0.0625,0,0.23046875,0.06640625,0.046875,0.421875,0,0.02734375,0.53515625,0.96484375,0.0234375,0.1171875,0.46484375,0.48828125,0.0078125,0.61328125,0.09765625,0.015625,0.30078125,0.3203125,0.3828125,1.1640625,0.2421875,0.03125,0.296875,0.015625,0.01171875,0.23828125,0.54296875,0.1640625,0.13671875,0,0,0.05859375
619,14006.0236,19.23245,9.718041,11,5340,1.76,7.18,20.9,1285.803279,197.4546,54.18359375,11.9453125,0.7421875,5.85546875,0.58984375,1.20703125,2.828125,0.46875,4.62890625,0.52734375,1.07421875,0.5,0.06640625,0.19921875,0.5703125,0.26171875,1.29296875,0.28125,0.01171875,0.12890625,0,0.2109375,1.140625,0.0859375,0.046875,0.21875,0.88671875,0,0.07421875,0.7421875,1.18359375,0.06640625,2.1640625,0.0390625,0.01171875,1.0625,0.2265625,0.6953125,1.15625,0.5703125,0.12890625,0.38671875,0.01953125,0.07421875,0.72265625,0.1875,0.1015625,0.390625,0.00390625,0,0.0390625
620,14006.0236,19.23245,9.718041,11,5340,1.76,7.18,20.9,1285.803279,197.4546,59.59765625,12.05859375,0.671875,5.1875,0.51171875,0.7109375,2.20703125,0.3359375,3.47265625,0.32421875,0.78125,0.4765625,0.04296875,0.16796875,0.46875,0.16015625,1.02734375,0.08984375,0.015625,0.078125,0.00390625,0.2421875,0.7421875,0.09765625,0.03515625,0.24609375,0.69140625,0.00390625,0.1484375,0.96875,0.89453125,0.05078125,2.2265625,0.03125,0.0078125,1.2890625,0.1484375,0.46484375,1.04296875,0.484375,0.19921875,0.30078125,0.015625,0.046875,0.54296875,0.15234375,0.078125,0.375,0.01171875,0.00390625,0.06640625
621,14006.0236,19.23245,9.718041,11,5340,1.76,7.18,20.9,1285.803279,197.4546,55.53125,12.91015625,0.78515625,5.41796875,0.51171875,0.90625,2.578125,0.52734375,4.4609375,0.49609375,1.1328125,0.53515625,0.0625,0.29296875,0.62890625,0.25,1.10546875,0.14453125,0.01953125,0.09765625,0.0078125,0.18359375,1.0390625,0.09765625,0.0390625,0.25390625,0.80078125,0.00390625,0.14453125,0.82421875,0.96875,0.06640625,1.89453125,0.03515625,0.0078125,0.890625,0.2421875,0.44921875,1.1640625,0.4375,0.16796875,0.3203125,0.015625,0.05859375,0.6171875,0.26953125,0.09375,0.4375,0.02734375,0,0.046875
622,16277.27067,31.605,1.5,17.2,3804,2,6.67,20,1285.803279,197.4546,37.328125,33.71484375,0.8984375,5.95703125,0.54296875,0.421875,1.3984375,0.62890625,5.37890625,0.3125,2.046875,0.6640625,0.07421875,0.17578125,1.28125,0.37890625,1.29296875,0.0546875,0,0.1015625,0.0078125,0.2265625,0.28125,0.0234375,0.01953125,0.34375,0.578125,0.00390625,0.00390625,0.89453125,0.390625,0.01171875,0.48828125,0.05859375,0.04296875,0.04296875,0.06640625,1.015625,1.02734375,0.3359375,0.16015625,0.13671875,0.02734375,0.08203125,0.03515625,0.38671875,0.04296875,0.55859375,0,0.00390625,0.05078125
623,16277.27067,31.605,1.5,17.2,3804,2,6.67,20,1285.803279,197.4546,36.39453125,30.27734375,1.109375,6.8359375,0.47265625,0.61328125,2.7890625,0.671875,4.5625,0.69140625,1.6484375,0.875,0.03515625,0.17578125,1.32421875,0.41796875,3,0.09765625,0,0.08203125,0.0078125,0.27734375,0.609375,0.01953125,0.03515625,0.26953125,0.421875,0.01171875,0.0625,0.8671875,0.45703125,0.00390625,1.3046875,0.08984375,0.08203125,0.07421875,0.04296875,0.67578125,0.8125,0.36328125,0.18359375,0.171875,0.01953125,0.0546875,0.0234375,0.3671875,0.07421875,0.4921875,0,0.00390625,0.046875
624,16277.27067,31.605,1.5,17.2,3804,2,6.67,20,1285.803279,197.4546,39.52734375,29.7265625,1,5.6875,0.38671875,0.39453125,2.10546875,0.58984375,4.73828125,0.58203125,1.87890625,0.765625,0.03515625,0.23046875,1.15625,0.453125,2.57421875,0.09375,0,0.09765625,0.00390625,0.2890625,0.44140625,0.01171875,0.05078125,0.3359375,0.44921875,0.0234375,0.02734375,0.89453125,0.390625,0.015625,1.19140625,0.1015625,0.0625,0.04296875,0.05859375,0.5703125,0.93359375,0.453125,0.19921875,0.19921875,0.0234375,0.07421875,0.046875,0.39453125,0.078125,0.5390625,0,0.00390625,0.0703125
625,16277.27067,31.605,1.5,17.2,3804,2,6.67,20,1285.803279,197.4546,46.21875,19.5,1.3515625,4.625,0.72265625,0.421875,2.26953125,0.50390625,4.51953125,0.61328125,1.1015625,0.73828125,0.1484375,0.33984375,1.37109375,0.47265625,3.33203125,0.18359375,0,0.14453125,0.03125,0.07421875,0.72265625,0.0078125,0.0546875,0.5234375,1.2265625,0.03125,0.21875,0.57421875,0.57421875,0.0390625,2.5234375,0.203125,0.02734375,0.578125,0.140625,0.53125,1.09375,0.5546875,0.05078125,0.31640625,0.015625,0.0234375,0.3828125,0.4296875,0.13671875,0.265625,0.015625,0,0.0546875
626,16277.27067,31.605,1.5,17.2,3804,2,6.67,20,1285.803279,197.4546,50.0078125,17.45703125,1.33984375,4.9765625,0.765625,0.390625,1.68359375,0.34375,4.4453125,0.4921875,0.95703125,0.71484375,0.109375,0.29296875,1.21875,0.3828125,2.6015625,0.16015625,0.00390625,0.19921875,0.03125,0.078125,0.4609375,0.0078125,0.05078125,0.5,1.203125,0.01953125,0.13671875,0.75,0.6171875,0.0234375,2.27734375,0.13671875,0.02734375,1.54296875,0.1484375,0.47265625,0.8671875,0.453125,0.0625,0.3203125,0.01171875,0.02734375,0.3203125,0.359375,0.234375,0.25,0.00390625,0.00390625,0.05859375
627,16277.27067,31.605,1.5,17.2,3804,2,6.67,20,1285.803279,197.4546,50.10546875,16.75,1.36328125,4.97265625,0.69921875,0.44140625,1.8671875,0.42578125,4.17578125,0.58984375,1.078125,0.78515625,0.11328125,0.3046875,1.1796875,0.375,3.0703125,0.21875,0,0.17578125,0.05078125,0.0546875,0.66015625,0.00390625,0.0234375,0.4921875,1.21484375,0.03515625,0.12890625,0.62109375,0.62890625,0.0234375,2.4375,0.1640625,0.01953125,1.18359375,0.15625,0.4609375,0.9375,0.48828125,0.0625,0.2421875,0.0234375,0.03515625,0.34765625,0.33203125,0.19140625,0.23046875,0.01171875,0.00390625,0.04296875
628,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,51.1171875,22.56640625,0.78515625,7.32421875,0.94140625,0.56640625,0.40625,0.80859375,5.0078125,0.56640625,1.11328125,0.40234375,0.2109375,0.6328125,0.5859375,0.15234375,0.41796875,0.30859375,0,0.03125,0.0625,0.14453125,0.37109375,0.00390625,0.01171875,0.125,0.06640625,0,0.109375,0.7734375,0.66796875,0.0078125,1.734375,0.12890625,0.03125,0.03515625,0.1640625,0.44921875,0.07421875,0.2109375,0.0390625,0.26171875,0.03515625,0.00390625,0.0078125,0.1640625,0.046875,0.23828125,0.015625,0.04296875,0.02734375
629,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,54.0546875,22.38671875,0.88671875,5.765625,0.63671875,0.578125,0.30078125,0.984375,4.97265625,0.51171875,1.23828125,0.43359375,0.18359375,0.6875,0.43359375,0.1640625,0.203125,0.15234375,0.01171875,0.03125,0.046875,0.11328125,0.2265625,0,0.02734375,0.15234375,0.06640625,0,0.0390625,1.0859375,0.49609375,0.01171875,1.3203125,0.03125,0,0.03515625,0.1171875,0.51171875,0.03125,0.20703125,0.05078125,0.26171875,0.03515625,0.01171875,0.015625,0.16796875,0.0625,0.17578125,0.00390625,0.03125,0.046875
630,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,47.47265625,24.94140625,1.00390625,6.9765625,0.76171875,0.609375,0.48046875,1.0234375,5.4140625,0.69140625,1.37109375,0.40234375,0.265625,0.84375,0.51953125,0.22265625,0.31640625,0.25390625,0,0.05078125,0.05859375,0.2109375,0.34375,0,0.01171875,0.17578125,0.08203125,0.00390625,0.08203125,1.09765625,0.51171875,0.01171875,1.61328125,0.0546875,0.01953125,0.0234375,0.13671875,0.63671875,0.05078125,0.21875,0.05859375,0.328125,0.0625,0.01953125,0,0.1640625,0.02734375,0.2734375,0.015625,0.0546875,0.03125
631,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,49.66796875,24.29296875,0.91015625,6.78125,0.84765625,0.484375,0.41015625,1.26953125,5.53125,0.4765625,1.3203125,0.48828125,0.16015625,0.796875,0.5078125,0.14453125,0.33203125,0.203125,0,0.05078125,0.05859375,0.1796875,0.31640625,0.00390625,0.01171875,0.15234375,0.0703125,0.00390625,0.0390625,0.94921875,0.57421875,0.02734375,1.30078125,0.08984375,0.02734375,0.01171875,0.078125,0.2890625,0.0546875,0.1640625,0.046875,0.3125,0.01953125,0.0078125,0.01953125,0.15625,0.04296875,0.2109375,0.0234375,0.0390625,0.04296875
632,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,46.88671875,24.6796875,0.88671875,8.4921875,0.7734375,0.5703125,0.4375,1.09375,6.08203125,0.625,1.01953125,0.3515625,0.1796875,0.73828125,0.53515625,0.140625,0.375,0.2890625,0,0.0390625,0.03515625,0.23046875,0.33984375,0.0078125,0.01171875,0.13671875,0.0625,0,0.08984375,0.8359375,0.71484375,0.0078125,1.6015625,0.1328125,0.03515625,0.03125,0.07421875,0.21875,0.0546875,0.18359375,0.0625,0.26171875,0.046875,0.015625,0.01171875,0.203125,0.05859375,0.23828125,0.01171875,0.0390625,0.05078125
633,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,52.16796875,22.6953125,0.8125,6.45703125,0.921875,0.45703125,0.43359375,1.09765625,5.5703125,0.41796875,1.27734375,0.40625,0.13671875,0.66015625,0.46484375,0.12890625,0.26953125,0.16796875,0,0.04296875,0.0703125,0.18359375,0.30859375,0.0078125,0.0390625,0.1484375,0.08203125,0,0.11328125,1.15234375,0.5390625,0.01171875,1.125,0.05859375,0.01171875,0.01171875,0.109375,0.2734375,0.0390625,0.21875,0.0546875,0.3515625,0.03515625,0.00390625,0.01171875,0.15625,0.02734375,0.21484375,0.015625,0.00390625,0.03515625
634,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,41.86328125,23,1.4140625,10.3125,0.671875,0.6015625,0.578125,0.62890625,8.46875,0.94921875,1.140625,0.390625,0.390625,0.33984375,0.265625,0.44921875,0.36328125,0.21484375,0.00390625,0.04296875,0.015625,0.06640625,0.44921875,0.01953125,0.03515625,0.203125,0.12890625,0,0.16796875,1.4453125,0.44140625,0.01171875,1.85546875,0.09765625,0.01953125,0.0703125,0.140625,0.75390625,0.1015625,0.32421875,0.1015625,0.31640625,0.0390625,0.05078125,0.015625,0.2578125,0.0703125,0.58984375,0.00390625,0.05078125,0.06640625
635,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,43.16796875,23,1.234375,9.48046875,0.77734375,0.6328125,0.515625,0.640625,8.578125,0.8125,1.19140625,0.38671875,0.36328125,0.359375,0.26953125,0.39453125,0.34375,0.22265625,0,0.06640625,0.0078125,0.09375,0.4375,0.015625,0.01953125,0.21484375,0.12109375,0.0078125,0.125,1.296875,0.34375,0.0234375,1.88671875,0.1015625,0.0078125,0.0234375,0.15625,0.7421875,0.08984375,0.2109375,0.0625,0.359375,0.0546875,0.03125,0.0234375,0.2734375,0.05859375,0.625,0.00390625,0.0703125,0.07421875
636,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,44.20703125,22.01953125,0.890625,9.109375,0.5859375,0.5859375,0.6484375,0.65625,10.07421875,0.79296875,0.94921875,0.30859375,0.265625,0.3671875,0.328125,0.3828125,0.37890625,0.21484375,0.00390625,0.01953125,0.00390625,0.08984375,0.50390625,0,0.0234375,0.16015625,0.125,0,0.125,1.08984375,0.3515625,0.015625,1.87890625,0.1328125,0.015625,0.01171875,0.171875,0.62890625,0.12109375,0.16796875,0.03125,0.37890625,0.0625,0.03515625,0.02734375,0.2578125,0.05078125,0.60546875,0.00390625,0.078125,0.0625
637,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,40.8984375,23.41015625,1.421875,10.27734375,0.6875,0.4609375,0.578125,0.61328125,9.76171875,0.80859375,1.1328125,0.328125,0.40234375,0.44921875,0.30078125,0.390625,0.3125,0.1640625,0,0.03515625,0.015625,0.1015625,0.4921875,0.0078125,0.05078125,0.14453125,0.10546875,0,0.1171875,1.54296875,0.33984375,0.01171875,1.734375,0.09375,0.00390625,0.02734375,0.15625,0.53125,0.109375,0.28515625,0.1015625,0.33984375,0.05859375,0.046875,0.015625,0.2109375,0.0546875,0.765625,0.00390625,0.04296875,0.0546875
638,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,36.39453125,26.28125,1.62890625,11.04296875,0.6328125,0.63671875,0.640625,0.79296875,10.0546875,0.79296875,1.0546875,0.32421875,0.4140625,0.49609375,0.3125,0.55078125,0.3671875,0.24609375,0.0078125,0.04296875,0.0078125,0.0859375,0.47265625,0.01171875,0.05078125,0.21484375,0.11328125,0,0.1484375,1.23828125,0.34765625,0.0078125,1.75,0.1171875,0.01953125,0.03125,0.1484375,0.54296875,0.07421875,0.23828125,0.078125,0.3125,0.02734375,0.05078125,0.015625,0.2265625,0.0625,0.71484375,0.00390625,0.09375,0.078125
639,56402.63558,19.23245,14,12,1355,2,7.1,20,1285.803279,197.4546,45.37890625,21.85546875,0.94921875,8.8984375,0.625,0.5390625,0.46875,0.57421875,10.08203125,0.67578125,1.125,0.26171875,0.3046875,0.359375,0.2734375,0.3359375,0.35546875,0.203125,0.0078125,0.03515625,0.01171875,0.06640625,0.453125,0.00390625,0.015625,0.12890625,0.14453125,0.00390625,0.13671875,1.05859375,0.3671875,0.01171875,1.8046875,0.109375,0.01171875,0.03515625,0.12890625,0.4140625,0.15234375,0.2265625,0.046875,0.2890625,0.0390625,0.03515625,0.0234375,0.25390625,0.04296875,0.58203125,0.00390625,0.02734375,0.0625
640,35961.41195,5.4,5.4,11,2050,2.81,7.3,22.78,1285.803279,197.4546,34.84765625,23.296875,0.84375,11.6015625,0.6640625,0.3984375,1.6640625,0.23046875,11.54296875,0.66796875,1.9140625,0.83203125,0.39453125,1.04296875,0.4375,0.1171875,0.4140625,0.125,0.1640625,0.2265625,0.0234375,0.0546875,0.21484375,0.015625,0.1796875,0.62890625,0.19921875,0.0546875,0.05078125,1.39453125,1.125,0,0.8671875,0.47265625,0,0.0078125,0.16015625,1.0859375,0.47265625,0.37109375,0.09375,0.125,0.0078125,0.04296875,0,0.2890625,0.04296875,0.4375,0.0703125,0.01953125,0.06640625
641,35961.41195,5.4,5.4,11,2050,2.81,7.3,22.78,1285.803279,197.4546,35.359375,22.03515625,0.85546875,11.375,0.53125,0.57421875,2.109375,0.28125,10.25,0.83984375,1.93359375,0.91015625,0.39453125,1.3125,0.44140625,0.07421875,0.58203125,0.19140625,0.04296875,0.265625,0.015625,0.01953125,0.234375,0.015625,0.3046875,0.76953125,0.30078125,0.05859375,0.0546875,1.3828125,1.4609375,0,1.79296875,0.4609375,0,0,0.203125,0.66015625,0.44140625,0.37109375,0.05859375,0.15625,0.00390625,0.02734375,0.015625,0.328125,0.02734375,0.37890625,0.02734375,0.00390625,0.06640625
642,35961.41195,5.4,5.4,11,2050,2.81,7.3,22.78,1285.803279,197.4546,35.3984375,19.890625,0.84765625,12.37109375,0.68359375,0.7578125,2.1171875,0.25390625,9.515625,1.203125,1.80859375,0.79296875,0.44921875,1.1171875,0.51171875,0.07421875,0.8515625,0.1640625,0.1015625,0.22265625,0.01953125,0.03515625,0.40625,0.015625,0.41015625,0.75390625,0.26953125,0.046875,0.12890625,1.33203125,1.39453125,0.00390625,2.5390625,0.8828125,0.01171875,0.01171875,0.23046875,0.36328125,0.58984375,0.48046875,0.0546875,0.12109375,0.00390625,0.03125,0.01171875,0.19140625,0.0390625,0.3671875,0.0234375,0.01171875,0.0859375
643,3406870.606,8.5,4.8,4.4,5000,7.76,7.2,22.2,1285.803279,197.4546,43.84765625,23.46875,0.81640625,6.328125,1.1484375,0.75390625,1.0859375,0.4140625,8.6875,0.72265625,1.578125,0.87890625,0.23828125,0.15625,0.328125,0.1875,1.97265625,0.640625,0.11328125,0.046875,0.01953125,0.06640625,0.34765625,0.01171875,0.0078125,0.1953125,0.31640625,0.046875,0.0859375,0.55078125,0.62109375,0.1875,0.17578125,0.08984375,0.046875,0.08203125,0.265625,0.67578125,0.734375,0.3671875,0.08203125,0.28125,0.07421875,0.0625,0.3515625,0.4140625,0.12109375,0.12890625,0.00390625,0.06640625,0.10546875
644,3406870.606,8.5,4.8,4.4,5000,7.76,7.2,22.2,1285.803279,197.4546,42.0703125,23.97265625,0.8515625,6.8125,1.015625,0.7109375,1.11328125,0.390625,9.72265625,0.7578125,1.4921875,0.91015625,0.25390625,0.1875,0.27734375,0.171875,2.1640625,0.58984375,0.12890625,0.05078125,0.03515625,0.08203125,0.4140625,0.03515625,0.01171875,0.1796875,0.2265625,0.0546875,0.10546875,0.5703125,0.68359375,0.2421875,0.1484375,0.05859375,0.07421875,0.0703125,0.2734375,0.5,0.64453125,0.27734375,0.07421875,0.31640625,0.1171875,0.05078125,0.296875,0.40625,0.1171875,0.14453125,0.00390625,0.046875,0.09375
645,3406870.606,8.5,4.8,4.4,5000,7.76,7.2,22.2,1285.803279,197.4546,43.09375,23.265625,0.984375,7.140625,0.9765625,0.57421875,1.125,0.39453125,9.1484375,0.671875,1.546875,0.890625,0.1875,0.19921875,0.2734375,0.21484375,1.95703125,0.49609375,0.12890625,0.0703125,0.03515625,0.109375,0.3984375,0.03125,0.0234375,0.2109375,0.29296875,0.0390625,0.125,0.69140625,0.85546875,0.24609375,0.1640625,0.08203125,0.05078125,0.078125,0.26171875,0.265625,0.6796875,0.25,0.05859375,0.2578125,0.05078125,0.08984375,0.41015625,0.43359375,0.16015625,0.12109375,0,0.05078125,0.13671875
646,124918.5889,10,10,8,2578,3.6,7.4,21.6,1285.803279,197.4546,41.921875,23.2421875,0.49609375,4.5234375,1.7109375,2.0390625,1.41796875,0.2109375,8.90625,0.421875,1.3359375,0.90234375,0.234375,0.484375,0.15234375,0.2734375,0.69140625,0.7421875,0.0859375,0.0234375,0.0390625,0.0390625,0.15625,0.0234375,0.046875,0.12109375,0.1640625,0.0234375,0.07421875,0.23828125,0.19921875,0.18359375,0.65234375,0.48828125,0.03125,0.15234375,0.26171875,4.5078125,0.20703125,0.09765625,0.05078125,0.12109375,0.1875,0.1875,0.07421875,0.94921875,0.07421875,0.39453125,0.00390625,0.29296875,0.140625
